Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;6002;ENGENHARIA DE ALIMENTOS;1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS;UNILAGO;Faculdade;Privada sem fins lucrativos;22068;Educação Presencial;3549805;São José do Rio Preto;SP;14;13;"49,1923";"1,6662";"28,6462";"1,454";"1,507";2;
2017;6002;ENGENHARIA DE ALIMENTOS;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;19262;Educação Presencial;4109401;Guarapuava;PR;19;19;"64,6895";"3,9131";"44,2526";"3,3377";"3,4815";4;
2017;6002;ENGENHARIA DE ALIMENTOS;1255;Centro Universitário FBV Wyden;UniFBV WYDEN;Centro Universitário;Privada com fins lucrativos;1161289;Educação Presencial;2611606;Recife;PE;5;5;"45,96";"1,1976";"22,56";"0,7194";"0,8389";1;
2017;6002;ENGENHARIA DE ALIMENTOS;1292;Centro Universitário de Adamantina;FAI;Centro Universitário;Especial;37938;Educação Presencial;3500105;Adamantina;SP;15;13;"45,7";"1,1599";"29,0846";"1,5069";"1,4201";2;
2017;6002;ENGENHARIA DE ALIMENTOS;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;FIFE;Faculdade;Privada sem fins lucrativos;19866;Educação Presencial;3515509;Fernandópolis;SP;2;2;"38,8";"0,1595";"40,25";"2,8546";"2,1808";3;
2017;6002;ENGENHARIA DE ALIMENTOS;1303;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO";IF Goiano;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;98994;Educação Presencial;5218805;Rio Verde;GO;38;25;"55,312";"2,5535";"28,888";"1,4832";"1,7507";2;
2017;6002;ENGENHARIA DE ALIMENTOS;1445;CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;CEUN-IMT;Centro Universitário;Privada sem fins lucrativos;27355;Educação Presencial;3548807;São Caetano do Sul;SP;16;16;"61,5875";"3,4633";"54,3188";"4,5527";"4,2803";5;
2017;6002;ENGENHARIA DE ALIMENTOS;1490;CENTRO UNIVERSITÁRIO DE JAGUARIÚNA;FAJ;Centro Universitário;Privada com fins lucrativos;88462;Educação Presencial;3524709;Jaguariúna;SP;12;12;"62,2417";"3,5582";"37,1917";"2,4854";"2,7536";3;
2017;6002;ENGENHARIA DE ALIMENTOS;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;112294;Educação Presencial;2512101;Pombal;PB;45;45;"52,4756";"2,1422";"29,3556";"1,5396";"1,6903";2;
2017;6002;ENGENHARIA DE ALIMENTOS;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;118550;Educação Presencial;2504009;Campina Grande;PB;17;17;"57,4471";"2,863";"36,4941";"2,4012";"2,5167";3;
2017;6002;ENGENHARIA DE ALIMENTOS;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Privada sem fins lucrativos;64861;Educação Presencial;4204202;Chapecó;SC;7;7;"67,2143";"4,2791";"46,0143";"3,5503";"3,7325";4;
2017;6002;ENGENHARIA DE ALIMENTOS;3164;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO";IFMT;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1160215;Educação Presencial;5103403;Cuiabá;MT;20;20;"44,54";"0,9917";"34,15";"2,1183";"1,8366";2;
2017;6002;ENGENHARIA DE ALIMENTOS;3188;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS";IFNMG;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1127057;Educação Presencial;3157005;Salinas;MG;18;17;"54,0882";"2,3761";"35,6765";"2,3025";"2,3209";3;
2017;6002;ENGENHARIA DE ALIMENTOS;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;3513;Educação Presencial;3505500;Barretos;SP;14;11;"53,2182";"2,2499";"37,9909";"2,5819";"2,4989";3;
2017;6002;ENGENHARIA DE ALIMENTOS;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;1136519;Educação Presencial;3505500;Barretos;SP;17;13;"60,7538";"3,3425";"36,9538";"2,4567";"2,6781";3;
2017;6002;ENGENHARIA DE ALIMENTOS;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187885;Educação Presencial;4209300;Lages;SC;7;7;"61,4857";"3,4486";"30,2571";"1,6484";"2,0985";3;
2017;6002;ENGENHARIA DE ALIMENTOS;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1375323;Educação a Distância;4209300;Lages;SC;7;0;;;;;;SC;
2017;6002;ENGENHARIA DE ALIMENTOS;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;17157;Educação Presencial;1721000;Palmas;TO;31;27;"53,2889";"2,2602";"32,8778";"1,9647";"2,0386";3;
2017;6002;ENGENHARIA DE ALIMENTOS;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;106494;Educação Presencial;3525904;Jundiaí;SP;11;11;"60,5182";"3,3083";"39,4909";"2,7629";"2,8993";3;
2017;6002;ENGENHARIA DE ALIMENTOS;4289;FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;Faculdade;Privada com fins lucrativos;100189;Educação Presencial;3171808;Virginópolis;MG;7;2;"37,7";0;"16,6";0;0;1;
2017;6002;ENGENHARIA DE ALIMENTOS;4358;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS";IF SUL DE MINAS;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1166427;Educação Presencial;3130606;Inconfidentes;MG;19;19;"58,5579";"3,0241";"44,8684";"3,412";"3,315";4;
2017;6002;ENGENHARIA DE ALIMENTOS;4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Universidade;Pública Federal;95741;Educação Presencial;5003702;Dourados;MS;54;53;"51,2981";"1,9715";"34,0491";"2,1061";"2,0725";3;
2017;6002;ENGENHARIA DE ALIMENTOS;5036;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;1125946;Educação Presencial;4204301;Concórdia;SC;25;25;"57,28";"2,8388";"37,648";"2,5405";"2,6151";3;
2017;6002;ENGENHARIA DE ALIMENTOS;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;103576;Educação Presencial;4301602;Bagé;RS;7;7;"61,6429";"3,4714";54;"4,5142";"4,2535";5;
2017;6002;ENGENHARIA DE ALIMENTOS;5592;FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE;FUNORTE;Faculdade;Privada com fins lucrativos;85710;Educação Presencial;3143302;Montes Claros;MG;30;29;"50,5931";"1,8693";"25,4793";"1,0717";"1,2711";2;
2017;6002;ENGENHARIA DE ALIMENTOS;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;Universidade;Pública Federal;5000391;Educação Presencial;4113304;Laranjeiras do Sul;PR;9;9;"54,2556";"2,4003";"44,3222";"3,3461";"3,1096";4;
2017;6008;ENGENHARIA QUÍMICA;2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;1192414;Educação Presencial;5300108;Brasília;DF;68;67;"62,4119";"2,7878";"41,9776";"3,4198";"3,2618";4;
2017;6008;ENGENHARIA QUÍMICA;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Pública Federal;295;Educação Presencial;2806701;São Cristóvão;SE;35;34;"58,2618";"2,079";"41,8912";"3,4076";"3,0754";4;
2017;6008;ENGENHARIA QUÍMICA;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Pública Federal;299;Educação Presencial;2806701;São Cristóvão;SE;6;6;"67,6";"3,6737";"47,35";"4,1781";"4,052";5;
2017;6008;ENGENHARIA QUÍMICA;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;122644;Educação Presencial;1302603;Manaus;AM;62;54;"65,5574";"3,3249";"35,4148";"2,4934";"2,7013";3;
2017;6008;ENGENHARIA QUÍMICA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;619;Educação Presencial;3548906;São Carlos;SP;113;107;"69,3318";"3,9695";"46,6981";"4,0861";"4,0569";5;
2017;6008;ENGENHARIA QUÍMICA;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Universidade;Pública Federal;109828;Educação Presencial;3171303;Viçosa;MG;50;45;"69,3578";"3,9739";"44,44";"3,7674";"3,819";4;
2017;6008;ENGENHARIA QUÍMICA;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;885;Educação Presencial;4106902;Curitiba;PR;59;54;"63,3407";"2,9464";"35,8";"2,5478";"2,6474";3;
2017;6008;ENGENHARIA QUÍMICA;11;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;UNICAP;Universidade;Privada sem fins lucrativos;970;Educação Presencial;2611606;Recife;PE;69;61;"55,5426";"1,6147";"27,9803";"1,444";"1,4867";2;
2017;6008;ENGENHARIA QUÍMICA;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Pública Federal;1040;Educação Presencial;4315602;Rio Grande;RS;65;64;"63,4016";"2,9568";"41,0141";"3,2838";"3,202";4;
2017;6008;ENGENHARIA QUÍMICA;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Pública Federal;116030;Educação Presencial;4317608;Santo Antônio da Patrulha;RS;10;0;;;;;;SC;
2017;6008;ENGENHARIA QUÍMICA;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;26065;Educação Presencial;4305108;Caxias do Sul;RS;69;64;"60,0078";"2,3772";"34,9859";"2,4329";"2,419";3;
2017;6008;ENGENHARIA QUÍMICA;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1179052;Educação Presencial;4318705;São Leopoldo;RS;14;14;"67,4429";"3,6469";"44,8286";"3,8222";"3,7784";4;
2017;6008;ENGENHARIA QUÍMICA;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Universidade;Pública Federal;1451;Educação Presencial;3170206;Uberlândia;MG;97;96;"64,9521";"3,2216";"42,9406";"3,5557";"3,4722";4;
2017;6008;ENGENHARIA QUÍMICA;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;1915;Educação Presencial;4314902;Porto Alegre;RS;54;49;"61,3388";"2,6045";"42,2102";"3,4526";"3,2406";4;
2017;6008;ENGENHARIA QUÍMICA;23;UNIVERSIDADE FEEVALE;FEEVALE;Universidade;Privada sem fins lucrativos;1115483;Educação Presencial;4313409;Novo Hamburgo;RS;48;48;"62,1271";"2,7391";"32,1271";"2,0294";"2,2068";3;
2017;6008;ENGENHARIA QUÍMICA;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Pública Estadual;150317;Educação Presencial;2913606;Ilhéus;BA;17;16;"65,9125";"3,3856";"41,3438";"3,3303";"3,3441";4;
2017;6008;ENGENHARIA QUÍMICA;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;2689;Educação Presencial;3509502;Campinas;SP;73;73;"67,9055";"3,7259";"49,1685";"4,4348";"4,2576";5;
2017;6008;ENGENHARIA QUÍMICA;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;2723;Educação Presencial;3509502;Campinas;SP;50;50;"64,93";"3,2178";"44,414";"3,7637";"3,6272";4;
2017;6008;ENGENHARIA QUÍMICA;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;1266886;Educação Presencial;3503208;Araraquara;SP;22;22;"71,0636";"4,2652";"45,6409";"3,9369";"4,019";5;
2017;6008;ENGENHARIA QUÍMICA;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pública Estadual;3403;Educação Presencial;4115200;Maringá;PR;72;70;"66,1871";"3,4325";"43,4957";"3,6341";"3,5837";4;
2017;6008;ENGENHARIA QUÍMICA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3669;Educação Presencial;4202404;Blumenau;SC;87;83;"60,8687";"2,5242";"41,506";"3,3532";"3,146";4;
2017;6008;ENGENHARIA QUÍMICA;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Universidade;Privada sem fins lucrativos;85638;Educação Presencial;4209102;Joinville;SC;35;33;"57,7727";"1,9955";"34,6667";"2,3878";"2,2897";3;
2017;6008;ENGENHARIA QUÍMICA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;106924;Educação Presencial;4219507;Xanxerê;SC;11;11;"55,8727";"1,671";"28,5364";"1,5225";"1,5597";2;
2017;6008;ENGENHARIA QUÍMICA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;1192195;Educação Presencial;4219309;Videira;SC;12;12;"71,6917";"4,3725";"36,175";"2,6007";"3,0437";4;
2017;6008;ENGENHARIA QUÍMICA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;1214245;Educação Presencial;4209003;Joaçaba;SC;11;11;"52,4364";"1,0842";"40,9273";"3,2715";"2,7247";3;
2017;6008;ENGENHARIA QUÍMICA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;1203380;Educação Presencial;4208203;Itajaí;SC;28;27;"60,6407";"2,4853";"36,9556";"2,7109";"2,6545";3;
2017;6008;ENGENHARIA QUÍMICA;107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;Universidade;Pública Federal;114051;Educação Presencial;3145901;Ouro Branco;MG;166;0;;;;;;SC;Conforme Nota Técnica Daes/Inep nº 38/2018
2017;6008;ENGENHARIA QUÍMICA;137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;110813;Educação Presencial;3506003;Bauru;SP;40;36;"60,4306";"2,4494";"29,0806";"1,5993";"1,8119";2;
2017;6008;ENGENHARIA QUÍMICA;140;UNIVERSIDADE DE VASSOURAS;;Universidade;Privada sem fins lucrativos;1189208;Educação Presencial;3306206;Vassouras;RJ;31;30;"51,1167";"0,8588";"31,8533";"1,9907";"1,7077";2;
2017;6008;ENGENHARIA QUÍMICA;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;109966;Educação Presencial;3170107;Uberaba;MG;103;96;"54,7292";"1,4758";"30,7469";"1,8345";"1,7448";2;
2017;6008;ENGENHARIA QUÍMICA;150;UNIVERSIDADE DE SOROCABA;UNISO;Universidade;Privada sem fins lucrativos;1109541;Educação Presencial;3552205;Sorocaba;SP;29;28;"58,5429";"2,127";"29,6679";"1,6822";"1,7934";2;
2017;6008;ENGENHARIA QUÍMICA;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;111152;Educação Presencial;3302403;Macaé;RJ;29;28;"56,7536";"1,8215";"28,3679";"1,4987";"1,5794";2;
2017;6008;ENGENHARIA QUÍMICA;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;5625;Educação Presencial;3543402;Ribeirão Preto;SP;49;47;"57,9872";"2,0321";"35,4362";"2,4964";"2,3804";3;
2017;6008;ENGENHARIA QUÍMICA;217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;UNIFAE;Centro Universitário;Especial;107990;Educação Presencial;3549102;São João da Boa Vista;SP;31;31;"57,7419";"1,9903";"30,8806";"1,8534";"1,8876";2;
2017;6008;ENGENHARIA QUÍMICA;231;FACULDADE DE SÃO BERNARDO DO CAMPO - FASB;FASB I;Faculdade;Privada sem fins lucrativos;67523;Educação Presencial;3548708;São Bernardo do Campo;SP;49;47;"58,9851";"2,2026";"32,2";"2,0397";"2,0804";3;
2017;6008;ENGENHARIA QUÍMICA;234;FACULDADES OSWALDO CRUZ;FOC;Faculdade;Privada com fins lucrativos;50832;Educação Presencial;3550308;São Paulo;SP;156;143;"55,3979";"1,59";"30,4958";"1,7991";"1,7468";2;
2017;6008;ENGENHARIA QUÍMICA;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6423;Educação Presencial;3545803;Santa Bárbara d'Oeste;SP;66;52;"49,9962";"0,6675";"30,3154";"1,7736";"1,4971";2;
2017;6008;ENGENHARIA QUÍMICA;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Universidade;Privada sem fins lucrativos;113933;Educação Presencial;3549904;São José dos Campos;SP;42;41;"56,6537";"1,8044";"28,6073";"1,5325";"1,6005";2;
2017;6008;ENGENHARIA QUÍMICA;319;UNIVERSIDADE BRASIL;;Universidade;Privada sem fins lucrativos;1181377;Educação Presencial;3515509;Fernandópolis;SP;19;19;"49,8789";"0,6475";"20,9684";"0,4543";"0,5026";1;
2017;6008;ENGENHARIA QUÍMICA;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Privada sem fins lucrativos;1125270;Educação Presencial;3106200;Belo Horizonte;MG;133;127;"69,2898";"3,9623";"36,7425";"2,6808";"3,0012";4;
2017;6008;ENGENHARIA QUÍMICA;343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Centro Universitário;Privada com fins lucrativos;1117725;Educação Presencial;3106200;Belo Horizonte;MG;59;57;"59,0298";"2,2102";"33,9421";"2,2856";"2,2667";3;
2017;6008;ENGENHARIA QUÍMICA;344;CENTRO UNIVERSITÁRIO UNA;UNA;Centro Universitário;Privada com fins lucrativos;111430;Educação Presencial;3106200;Belo Horizonte;MG;65;54;"58,1278";"2,0561";"34,4574";"2,3583";"2,2828";3;
2017;6008;ENGENHARIA QUÍMICA;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;106754;Educação Presencial;3106200;Belo Horizonte;MG;133;122;"62,3492";"2,777";"29,2148";"1,6183";"1,908";2;
2017;6008;ENGENHARIA QUÍMICA;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Privada com fins lucrativos;20036;Educação Presencial;2927408;Salvador;BA;111;106;"62,3783";"2,782";"37,0085";"2,7184";"2,7343";3;
2017;6008;ENGENHARIA QUÍMICA;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;1170461;Educação Presencial;4317509;Santo Ângelo;RS;6;6;"71,3167";"4,3085";"34,7833";"2,4043";"2,8803";3;
2017;6008;ENGENHARIA QUÍMICA;426;UNIVERSIDADE FRANCISCANA;UNIFRA;Universidade;Privada sem fins lucrativos;1167954;Educação Presencial;4316907;Santa Maria;RS;10;9;"56,8667";"1,8408";"26,1667";"1,188";"1,3512";2;
2017;6008;ENGENHARIA QUÍMICA;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;9308;Educação Presencial;4304606;Canoas;RS;27;26;"59,1654";"2,2333";"28,7038";"1,5462";"1,718";2;
2017;6008;ENGENHARIA QUÍMICA;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;53482;Educação Presencial;1302603;Manaus;AM;22;15;"55,9";"1,6757";"27,58";"1,3875";"1,4596";2;
2017;6008;ENGENHARIA QUÍMICA;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Universidade;Privada com fins lucrativos;1159782;Educação Presencial;3301702;Duque de Caxias;RJ;73;67;"54,0134";"1,3535";"27,009";"1,3069";"1,3186";2;
2017;6008;ENGENHARIA QUÍMICA;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada sem fins lucrativos;1203855;Educação Presencial;3518800;Guarulhos;SP;8;7;"53,5429";"1,2732";"27,2714";"1,344";"1,3263";2;
2017;6008;ENGENHARIA QUÍMICA;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;Universidade;Privada sem fins lucrativos;101463;Educação Presencial;4204608;Criciúma;SC;33;28;"55,6571";"1,6342";"32,9679";"2,148";"2,0196";3;
2017;6008;ENGENHARIA QUÍMICA;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;10054;Educação Presencial;4218707;Tubarão;SC;33;31;"58,7871";"2,1687";32;"2,0114";"2,0508";3;
2017;6008;ENGENHARIA QUÍMICA;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;32592;Educação Presencial;3516200;Franca;SP;32;32;"60,525";"2,4655";"29,0938";"1,6012";"1,8173";2;
2017;6008;ENGENHARIA QUÍMICA;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;32974;Educação Presencial;3530607;Mogi das Cruzes;SP;46;35;"54,7914";"1,4864";"29,6429";"1,6787";"1,6306";2;
2017;6008;ENGENHARIA QUÍMICA;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;32975;Educação Presencial;3304557;Rio de Janeiro;RJ;74;66;"60,147";"2,401";"40,3652";"3,1922";"2,9944";4;
2017;6008;ENGENHARIA QUÍMICA;547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Universidade;Pública Estadual;21532;Educação Presencial;3304557;Rio de Janeiro;RJ;109;103;"62,9922";"2,8869";"43,3621";"3,6152";"3,4331";4;
2017;6008;ENGENHARIA QUÍMICA;548;UNIVERSIDADE FEDERAL DO MARANHÃO;UFMA;Universidade;Pública Federal;105436;Educação Presencial;2111300;São Luís;MA;37;35;"66,5971";"3,5025";"40,12";"3,1576";"3,2438";4;
2017;6008;ENGENHARIA QUÍMICA;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;12006;Educação Presencial;1501402;Belém;PA;69;58;"63,8552";"3,0342";"36,4897";"2,6451";"2,7424";3;
2017;6008;ENGENHARIA QUÍMICA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;12344;Educação Presencial;2408102;Natal;RN;64;60;"65,505";"3,316";"38,8917";"2,9842";"3,0671";4;
2017;6008;ENGENHARIA QUÍMICA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12561;Educação Presencial;4106902;Curitiba;PR;121;111;"64,6351";"3,1674";"46,7279";"4,0903";"3,8596";4;
2017;6008;ENGENHARIA QUÍMICA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;12718;Educação Presencial;3303302;Niterói;RJ;100;98;"66,9429";"3,5615";"44,098";"3,7191";"3,6797";4;
2017;6008;ENGENHARIA QUÍMICA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;99096;Educação Presencial;3204906;São Mateus;ES;70;64;"66,3219";"3,4555";"40,3141";"3,185";"3,2526";4;
2017;6008;ENGENHARIA QUÍMICA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;116860;Educação Presencial;3200201;Alegre;ES;52;47;"60,6213";"2,482";"39,5894";"3,0827";"2,9325";3;
2017;6008;ENGENHARIA QUÍMICA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;12906;Educação Presencial;3305554;Seropédica;RJ;132;124;"61,6274";"2,6538";"36,3903";"2,6311";"2,6368";3;
2017;6008;ENGENHARIA QUÍMICA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12959;Educação Presencial;3106200;Belo Horizonte;MG;75;71;"75,3662";5;"49,4338";"4,4722";"4,6042";5;
2017;6008;ENGENHARIA QUÍMICA;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;13217;Educação Presencial;2704302;Maceió;AL;91;89;"60,3303";"2,4323";"35,127";"2,4528";"2,4477";3;
2017;6008;ENGENHARIA QUÍMICA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;13271;Educação Presencial;2927408;Salvador;BA;88;84;"68,5738";"3,84";"43,375";"3,617";"3,6728";4;
2017;6008;ENGENHARIA QUÍMICA;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;113604;Educação Presencial;2507507;João Pessoa;PB;64;61;"60,4131";"2,4464";"35,5984";"2,5193";"2,5011";3;
2017;6008;ENGENHARIA QUÍMICA;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;13588;Educação Presencial;2611606;Recife;PE;152;143;"65,8559";"3,3759";"37,2336";"2,7502";"2,9066";3;
2017;6008;ENGENHARIA QUÍMICA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13710;Educação Presencial;4314902;Porto Alegre;RS;96;95;"69,1421";"3,9371";"48,2495";"4,3051";"4,2131";5;
2017;6008;ENGENHARIA QUÍMICA;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;120383;Educação Presencial;4316907;Santa Maria;RS;80;79;"68,3671";"3,8047";"44,2329";"3,7381";"3,7548";4;
2017;6008;ENGENHARIA QUÍMICA;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;13991;Educação Presencial;2304400;Fortaleza;CE;47;46;"67,9978";"3,7417";"45,087";"3,8587";"3,8294";4;
2017;6008;ENGENHARIA QUÍMICA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;122843;Educação Presencial;5208707;Goiânia;GO;37;37;"59,8243";"2,3459";"37,1514";"2,7385";"2,6404";3;
