Ano;Codigo da Area;Area de Avaliacao;Grau Academico;Codigo da IES;Nome da IES*;Sigla da IES*;Organizacao Academica;Categoria Administrativa;Codigo do Curso;Modalidade de Ensino;Codigo do Municipio**;Municipio do Curso**;Sigla da UF** ;NUMERO de Concluintes Inscritos;NUMERO  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Continuo);Conceito Enade (Faixa);Observacao
2021;26;DESIGN;Bacharelado;461;CENTRO UNIVERSITARIO ARMANDO ALVARES PENTEADO;FA-FAAP;Faculdade;Privada sem fins lucrativos;26414;Educacao Presencial;3550308;Sao Paulo;SP;23;14;"43,492";"3,015";"52,471";"3,467";"3,354";4;
2021;26;DESIGN;Bacharelado;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada com fins lucrativos;9820;Educacao Presencial;3518800;Guarulhos;SP;1;1;;;;;;SC;
2021;26;DESIGN;Bacharelado;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;Universidade;Privada sem fins lucrativos;150161;Educacao Presencial;4204608;Criciuma;SC;12;10;"27,71";"0,427";"36,41";0;"0,106";1;
2021;26;DESIGN;Bacharelado;489;CENTRO UNIVERSITARIO DE VOLTA REDONDA;UNIFOA;Centro Universitario;Privada sem fins lucrativos;104316;Educacao Presencial;3306305;Volta Redonda;RJ;45;40;"40,025";"2,447";"46,53";"2,184";"2,25";3;
2021;26;DESIGN;Bacharelado;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;72573;Educacao Presencial;4205407;Florianopolis;SC;41;26;"43,53";"3,022";"48,757";"2,665";"2,754";3;
2021;26;DESIGN;Bacharelado;502;CENTRO UNIVERSITARIO SAO JUDAS TADEU;CSJT;Centro Universitario;Privada com fins lucrativos;1279085;Educacao Presencial;3548500;Santos;SP;23;12;"51,3";"4,296";"51,2";"3,192";"3,468";4;
2021;26;DESIGN;Bacharelado;527;PONTIFICIA UNIVERSIDADE CATOLICA DE GOIAS;PUC GOIAS;Universidade;Privada sem fins lucrativos;20596;Educacao Presencial;5208707;Goiania;GO;24;15;"45,646";"3,369";"48,26";"2,558";"2,76";3;
2021;26;DESIGN;Bacharelado;528;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;28299;Educacao Presencial;3304557;Rio de Janeiro;RJ;121;90;"47,457";"3,666";"52,301";"3,43";"3,489";4;
2021;26;DESIGN;Bacharelado;528;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;35407;Educacao Presencial;3304557;Rio de Janeiro;RJ;78;49;"45,81";"3,395";"50,236";"2,984";"3,087";4;
2021;26;DESIGN;Bacharelado;528;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;101330;Educacao Presencial;3304557;Rio de Janeiro;RJ;80;69;"50,633";"4,186";"54,492";"3,903";"3,974";5;
2021;26;DESIGN;Bacharelado;528;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;101331;Educacao Presencial;3304557;Rio de Janeiro;RJ;51;42;"48,847";"3,893";"46,264";"2,127";"2,568";3;
2021;26;DESIGN;Bacharelado;532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;Universidade;Privada sem fins lucrativos;64124;Educacao Presencial;4310207;Ijui;RS;15;13;"40,246";"2,483";"54,376";"3,878";"3,529";4;
2021;26;DESIGN;Bacharelado;546;PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO;PUCSP;Universidade;Privada sem fins lucrativos;1419790;Educacao Presencial;3550308;Sao Paulo;SP;35;31;"49,132";"3,94";"50,748";"3,095";"3,306";4;
2021;26;DESIGN;Bacharelado;547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Universidade;Publica Estadual;1438181;Educacao Presencial;3304557;Rio de Janeiro;RJ;52;50;"50,02";"4,086";"52,112";"3,389";"3,563";4;
2021;26;DESIGN;Bacharelado;548;UNIVERSIDADE FEDERAL DO MARANHAO;UFMA;Universidade;Publica Federal;11447;Educacao Presencial;2111300;Sao Luis;MA;86;66;"48,393";"3,819";"52,3";"3,43";"3,527";4;
2021;26;DESIGN;Bacharelado;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Publica Federal;116758;Educacao Presencial;2408102;Natal;RN;60;51;"49,078";"3,931";"54,011";"3,799";"3,832";4;
2021;26;DESIGN;Bacharelado;573;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;Universidade;Publica Federal;20037;Educacao Presencial;3205309;Vitoria;ES;108;91;"47,15";"3,615";"52,795";"3,537";"3,556";4;
2021;26;DESIGN;Bacharelado;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Publica Federal;121496;Educacao Presencial;3106200;Belo Horizonte;MG;61;54;"44,892";"3,245";"52,727";"3,522";"3,453";4;
2021;26;DESIGN;Bacharelado;576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Publica Federal;1153949;Educacao Presencial;3136702;Juiz de Fora;MG;49;36;"45,105";"3,28";"54,608";"3,928";"3,766";4;
2021;26;DESIGN;Bacharelado;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Publica Federal;1139972;Educacao Presencial;2704302;Maceio;AL;91;81;"40,739";"2,564";"48,02";"2,506";"2,521";3;
2021;26;DESIGN;Bacharelado;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Publica Federal;13319;Educacao Presencial;2927408;Salvador;BA;33;25;"45,056";"3,272";"52,948";"3,57";"3,495";4;
2021;26;DESIGN;Bacharelado;579;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;Universidade;Publica Federal;107352;Educacao Presencial;2512903;Rio Tinto;PB;37;30;"33,856";"1,435";"38,536";"0,459";"0,703";1;
2021;26;DESIGN;Bacharelado;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Publica Federal;80088;Educacao Presencial;2611606;Recife;PE;79;76;"50,611";"4,183";"55,207";"4,058";"4,089";5;
2021;26;DESIGN;Bacharelado;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Publica Federal;101127;Educacao Presencial;2604106;Caruaru;PE;137;116;"43,939";"3,089";"44,318";"1,707";"2,052";3;
2021;26;DESIGN;Bacharelado;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Publica Federal;96429;Educacao Presencial;4314902;Porto Alegre;RS;46;40;"54,695";"4,852";"58,005";"4,661";"4,709";5;
2021;26;DESIGN;Bacharelado;583;UNIVERSIDADE FEDERAL DO CEARA;UFC;Universidade;Publica Federal;1167971;Educacao Presencial;2304400;Fortaleza;CE;32;25;"47,22";"3,627";"54,892";"3,989";"3,899";4;
2021;26;DESIGN;Bacharelado;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Publica Federal;116526;Educacao Presencial;4205407;Florianopolis;SC;122;97;"50,247";"4,123";"53,695";"3,731";"3,829";4;
2021;26;DESIGN;Bacharelado;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Universidade;Publica Federal;116842;Educacao Presencial;3304557;Rio de Janeiro;RJ;129;95;"47,758";"3,715";"54,581";"3,922";"3,87";4;
2021;26;DESIGN;Bacharelado;588;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;UTFPR;Universidade;Publica Federal;102667;Educacao Presencial;4106902;Curitiba;PR;152;119;"55,237";"4,941";"58,478";"4,764";"4,808";5;
2021;26;DESIGN;Bacharelado;636;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;ESPM;Faculdade;Privada sem fins lucrativos;66641;Educacao Presencial;3550308;Sao Paulo;SP;66;60;"47,515";"3,675";"59,125";"4,903";"4,596";5;
2021;26;DESIGN;Bacharelado;645;Centro Universitario - Catolica de Santa Catarina em Jaragua do Sul;Catolica em Jaragua;Centro Universitario;Privada sem fins lucrativos;118494;Educacao Presencial;4208906;Jaragua do Sul;SC;33;31;"41,938";"2,761";"42,948";"1,411";"1,748";2;
2021;26;DESIGN;Bacharelado;715;FAE CENTRO UNIVERSITARIO;;Centro Universitario;Privada sem fins lucrativos;96885;Educacao Presencial;4106902;Curitiba;PR;44;39;"44,035";"3,104";"52,041";"3,374";"3,307";4;
2021;26;DESIGN;Bacharelado;738;CENTRO UNIVERSITARIO TERESA D'AVILA;FATEA;Centro Universitario;Privada sem fins lucrativos;16534;Educacao Presencial;3527207;Lorena;SP;16;11;"40,109";"2,461";"48,572";"2,625";"2,584";3;
2021;26;DESIGN;Bacharelado;802;CENTRO UNIVERSITARIO UNICARIOCA;UNICARIOCA;Centro Universitario;Privada sem fins lucrativos;16990;Educacao Presencial;3304557;Rio de Janeiro;RJ;54;43;"39,36";"2,338";"43,302";"1,487";"1,7";2;
2021;26;DESIGN;Bacharelado;823;UNIVERSIDADE CEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;1206201;Educacao Presencial;2111300;Sao Luis;MA;102;75;"31,256";"1,009";"40,86";"0,96";"0,972";2;
2021;26;DESIGN;Bacharelado;861;CENTRO DE ENSINO SUPERIOR DO AMAPA;CEAP;Faculdade;Privada com fins lucrativos;90703;Educacao Presencial;1600303;Macapa;AP;29;21;"31,333";"1,022";"40,838";"0,955";"0,972";2;
2021;26;DESIGN;Bacharelado;944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;ESPM;Faculdade;Privada sem fins lucrativos;59132;Educacao Presencial;3304557;Rio de Janeiro;RJ;72;66;"50,13";"4,104";"51,287";"3,211";"3,434";4;
2021;26;DESIGN;Bacharelado;1041;UNIVERSIDADE DO VALE DO TAQUARI;UNIVATES;Universidade;Privada sem fins lucrativos;112502;Educacao Presencial;4311403;Lajeado;RS;28;24;"45,683";"3,375";"46,741";"2,23";"2,516";3;
2021;26;DESIGN;Bacharelado;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;107306;Educacao Presencial;4106902;Curitiba;PR;26;25;"45,796";"3,393";"49,868";"2,905";"3,027";4;
2021;26;DESIGN;Bacharelado;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;107308;Educacao Presencial;4106902;Curitiba;PR;12;12;"43,266";"2,978";"55,741";"4,173";"3,874";4;
2021;26;DESIGN;Bacharelado;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1419875;Educacao Presencial;4106902;Curitiba;PR;15;15;"47,38";"3,653";"54,02";"3,801";"3,764";4;
2021;26;DESIGN;Bacharelado;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;50183;Educacao Presencial;1302603;Manaus;AM;12;2;"25,1";0;"25,4";0;0;1;
2021;26;DESIGN;Bacharelado;1185;CENTRO UNIVERSITARIO JORGE AMADO;UNIJORGE;Centro Universitario;Privada com fins lucrativos;50872;Educacao Presencial;2927408;Salvador;BA;14;9;"45,488";"3,343";"49,233";"2,768";"2,912";3;
2021;26;DESIGN;Bacharelado;1255;Centro Universitario FBV Wyden;UniFBV Wyden;Centro Universitario;Privada com fins lucrativos;83866;Educacao Presencial;2611606;Recife;PE;16;11;"36,445";"1,86";"45,481";"1,958";"1,933";2;
2021;26;DESIGN;Bacharelado;1327;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE;ESPM - POA;Faculdade;Privada sem fins lucrativos;59131;Educacao Presencial;4314902;Porto Alegre;RS;51;47;"51,551";"4,337";"54,672";"3,942";"4,041";5;
2021;26;DESIGN;Bacharelado;1381;Faculdade Martha Falcao Wyden;FMF Wyden;Faculdade;Privada com fins lucrativos;48017;Educacao Presencial;1302603;Manaus;AM;20;16;"39,675";"2,389";"47,662";"2,429";"2,419";3;
2021;26;DESIGN;Bacharelado;1386;FACULDADE ESAMC CAMPINAS;ESAMC;Faculdade;Privada com fins lucrativos;95145;Educacao Presencial;3509502;Campinas;SP;27;25;"41,392";"2,671";"40,9";"0,969";"1,394";2;
2021;26;DESIGN;Bacharelado;1427;CENTRO UNIVERSITARIO DA SERRA GAUCHA;FSG;Centro Universitario;Privada com fins lucrativos;95914;Educacao Presencial;4305108;Caxias do Sul;RS;21;20;"44,97";"3,258";"50,29";"2,996";"3,061";4;
2021;26;DESIGN;Bacharelado;1445;CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA;CEUN-IMT;Centro Universitario;Privada sem fins lucrativos;100614;Educacao Presencial;3548807;Sao Caetano do Sul;SP;38;37;"36,651";"1,894";"44,64";"1,776";"1,806";2;
2021;26;DESIGN;Bacharelado;1468;FACULDADE ESAMC UBERLANDIA;ESAMC;Faculdade;Privada com fins lucrativos;95717;Educacao Presencial;3170206;Uberlandia;MG;52;41;"38,312";"2,166";"44,992";"1,852";"1,931";2;
2021;26;DESIGN;Bacharelado;1476;FACULDADE DE COMUNICACAO E DESIGN "OSWALDO CRUZ";;Faculdade;Privada com fins lucrativos;24232;Educacao Presencial;3550308;Sao Paulo;SP;13;12;"45,625";"3,365";"52,858";"3,55";"3,504";4;
2021;26;DESIGN;Bacharelado;1557;UNIVERSIDADE FUMEC;FUMEC;Universidade;Privada sem fins lucrativos;1288685;Educacao Presencial;3106200;Belo Horizonte;MG;47;41;"43,097";"2,951";"49,424";"2,809";"2,844";3;
2021;26;DESIGN;Bacharelado;1561;FACULDADE ESAMC SOROCABA;ESAMC;Faculdade;Privada com fins lucrativos;101909;Educacao Presencial;3552205;Sorocaba;SP;15;11;"44,472";"3,176";"47,772";"2,452";"2,633";3;
2021;26;DESIGN;Bacharelado;1578;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA SUL-RIO-GRANDENSE";IFSul;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1152810;Educacao Presencial;4314407;Pelotas;RS;14;12;"36,066";"1,798";"44,225";"1,687";"1,714";2;
2021;26;DESIGN;Bacharelado;1585;FACULDADE ENERGIA;;Faculdade;Privada com fins lucrativos;1054087;Educacao Presencial;4205407;Florianopolis;SC;38;21;"42,18";"2,8";"39,161";"0,594";"1,145";2;
2021;26;DESIGN;Bacharelado;1772;Centro Universitario Fanor Wyden;UniFanor Wyden;Centro Universitario;Privada com fins lucrativos;90027;Educacao Presencial;2304400;Fortaleza;CE;13;11;"42,581";"2,866";"42,754";"1,369";"1,743";2;
2021;26;DESIGN;Bacharelado;1788;FACULDADE DE ADMINISTRACAO E ARTES DE LIMEIRA;FAAL;Faculdade;Privada com fins lucrativos;66326;Educacao Presencial;3526902;Limeira;SP;7;3;"40,133";"2,465";"55,533";"4,128";"3,712";4;
2021;26;DESIGN;Bacharelado;1788;FACULDADE DE ADMINISTRACAO E ARTES DE LIMEIRA;FAAL;Faculdade;Privada com fins lucrativos;66328;Educacao Presencial;3526902;Limeira;SP;1;0;;;;;;SC;
2021;26;DESIGN;Bacharelado;1816;INSTITUTO DE ENSINO SUPERIOR DE BAURU;IESB;Faculdade;Privada com fins lucrativos;50306;Educacao Presencial;3506003;Bauru;SP;7;0;;;;;;SC;
2021;26;DESIGN;Bacharelado;1834;FACULDADE DE AGUDOS;FAAG;Faculdade;Privada sem fins lucrativos;1330730;Educacao Presencial;3500709;Agudos;SP;8;6;"39,333";"2,333";"39,933";"0,76";"1,153";2;
2021;26;DESIGN;Bacharelado;2408;FACULDADE ESAMC SANTOS;ESAMC;Faculdade;Privada com fins lucrativos;123161;Educacao Presencial;3548500;Santos;SP;9;8;"44,425";"3,168";"39,387";"0,642";"1,274";2;
2021;26;DESIGN;Bacharelado;2459;FACULDADE DE ESTUDOS AVANCADOS DO PARA;FEAPA;Faculdade;Privada com fins lucrativos;73896;Educacao Presencial;1501402;Belem;PA;41;0;;;;;;;Curso para o qual estatisticamente nao foi possivel calcular o indicador
2021;26;DESIGN;Bacharelado;2556;FIAM-FAAM - CENTRO UNIVERSITARIO;UNIFIAM-FAAM;Centro Universitario;Privada com fins lucrativos;1330218;Educacao Presencial;3550308;Sao Paulo;SP;61;51;"37,364";"2,011";"48,462";"2,601";"2,454";3;
2021;26;DESIGN;Bacharelado;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Publica Federal;13447;Educacao Presencial;2504009;Campina Grande;PB;47;42;"43,295";"2,983";"54,095";"3,817";"3,609";4;
2021;26;DESIGN;Bacharelado;3151;UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO;UNOCHAPECO;Universidade;Privada sem fins lucrativos;1121738;Educacao Presencial;4204202;Chapeco;SC;22;19;"44,384";"3,162";"52,7";"3,516";"3,428";4;
2021;26;DESIGN;Bacharelado;3333;CENTRO UNIVERSITARIO UNIFTEC;;Centro Universitario;Privada com fins lucrativos;1376279;Educacao Presencial;4305108;Caxias do Sul;RS;8;6;"47,183";"3,621";"52,4";"3,451";"3,494";4;
2021;26;DESIGN;Bacharelado;3430;"Faculdade Uberlandense de Nucleos Integrados de Ensino, Servico Social e Aprendizagem";FAESSA;Faculdade;Privada sem fins lucrativos;79937;Educacao Presencial;3170206;Uberlandia;MG;11;10;"47,11";"3,608";"41,86";"1,176";"1,784";2;
2021;26;DESIGN;Bacharelado;3602;CENTRO UNIVERSITARIO AUTONOMO DO BRASIL;UNIBRASIL;Centro Universitario;Privada com fins lucrativos;86896;Educacao Presencial;4106902;Curitiba;PR;12;9;"44,555";"3,19";"49,455";"2,816";"2,909";3;
2021;26;DESIGN;Bacharelado;3985;CENTRO UNIVERSITARIO SENAC;SENACSP;Centro Universitario;Privada sem fins lucrativos;87004;Educacao Presencial;3550308;Sao Paulo;SP;109;87;"44,387";"3,162";"52,481";"3,469";"3,392";4;
2021;26;DESIGN;Bacharelado;4211;Faculdade ESAMC Sao Paulo - ESAMC;ESAMC;Faculdade;Privada com fins lucrativos;118983;Educacao Presencial;3550308;Sao Paulo;SP;6;4;"29,525";"0,725";"47,65";"2,426";"2,001";3;
2021;26;DESIGN;Bacharelado;5285;FACULDADES INTEGRADAS DE TAQUARA;FACCAT;Faculdade;Privada sem fins lucrativos;1304122;Educacao Presencial;4321204;Taquara;RS;13;12;"33,25";"1,336";"42,316";"1,275";"1,29";2;
2021;26;DESIGN;Bacharelado;19327;Faculdade Cesar;FCE;Faculdade;Privada sem fins lucrativos;1288003;Educacao Presencial;2611606;Recife;PE;36;35;"49,028";"3,923";"54,931";"3,998";"3,979";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;19;Educacao Presencial;5103403;Cuiaba;MT;34;21;"38,033";"3,456";"40,542";"2,59";"2,807";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;106052;Educacao Presencial;5106653;Pontal do Araguaia;MT;37;25;"34,328";"2,966";"39,16";"2,441";"2,573";3;
2021;3501;EDUCACAO FISICA ;Bacharelado;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;1168551;Educacao Presencial;5103403;Cuiaba;MT;49;25;"34,528";"3,272";"45,376";"3,156";"3,185";4;
2021;3502;EDUCACAO FISICA ;Licenciatura;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;142;Educacao Presencial;5300108;Brasilia;DF;117;99;"40,008";"3,718";"52,492";"3,875";"3,836";4;
2021;3502;EDUCACAO FISICA ;Licenciatura;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;112160;Educacao a Distancia;5300108;Brasilia;DF;1;0;;;;;;SC;
2021;3501;EDUCACAO FISICA ;Bacharelado;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;1192413;Educacao Presencial;5300108;Brasilia;DF;120;94;"40,357";"4,133";"53,035";"4,296";"4,255";5;
2021;3501;EDUCACAO FISICA ;Bacharelado;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;99423;Educacao Presencial;2806701;Sao Cristovao;SE;47;37;"30,467";"2,673";"43,616";"2,894";"2,839";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;101666;Educacao Presencial;2806701;Sao Cristovao;SE;32;26;"40,861";"3,83";"56,807";"4,339";"4,212";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;396;Educacao Presencial;1302603;Manaus;AM;59;50;"41,626";"3,932";"44,982";"3,067";"3,283";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;104364;Educacao Presencial;1302603;Manaus;AM;17;15;"31,346";"2,803";"42,693";"2,757";"2,768";3;
2021;3501;EDUCACAO FISICA ;Bacharelado;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;104366;Educacao Presencial;1302603;Manaus;AM;22;17;"33,452";"3,114";"41,094";"2,519";"2,668";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;112102;Educacao Presencial;1303403;Parintins;AM;32;28;"25,678";"1,822";"33,464";"1,829";"1,827";2;
2021;3502;EDUCACAO FISICA ;Licenciatura;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;122002;Educacao a Distancia;1302603;Manaus;AM;115;91;"32,529";"2,728";"35,436";"2,041";"2,213";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;5;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;Universidade;Publica Federal;487;Educacao Presencial;2211001;Teresina;PI;87;66;"41,49";"3,914";"48,165";"3,41";"3,536";4;
2021;3502;EDUCACAO FISICA ;Licenciatura;6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Publica Federal;112600;Educacao Presencial;3146107;Ouro Preto;MG;95;62;"35,396";"3,108";"46,412";"3,221";"3,193";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Publica Federal;1083188;Educacao Presencial;3146107;Ouro Preto;MG;42;40;"40,147";"4,102";"54,18";"4,466";"4,375";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;7;UNIVERSIDADE FEDERAL DE SAO CARLOS;UFSCAR;Universidade;Publica Federal;635;Educacao Presencial;3548906;Sao Carlos;SP;44;39;"42,482";"4,045";"56,692";"4,327";"4,256";5;
2021;3501;EDUCACAO FISICA ;Bacharelado;7;UNIVERSIDADE FEDERAL DE SAO CARLOS;UFSCAR;Universidade;Publica Federal;300635;Educacao Presencial;3548906;Sao Carlos;SP;19;14;"38,728";"3,893";"61,764";5;"4,723";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;8;UNIVERSIDADE FEDERAL DE VICOSA;UFV;Universidade;Publica Federal;687;Educacao Presencial;3171303;Vicosa;MG;31;28;"44,91";"4,366";"54,125";"4,051";"4,129";5;
2021;3501;EDUCACAO FISICA ;Bacharelado;8;UNIVERSIDADE FEDERAL DE VICOSA;UFV;Universidade;Publica Federal;300687;Educacao Presencial;3171303;Vicosa;MG;86;83;"38,019";"3,788";"51,387";"4,051";"3,985";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;8;UNIVERSIDADE FEDERAL DE VICOSA;UFV;Universidade;Publica Federal;1114569;Educacao Presencial;3126000;Florestal;MG;62;59;"39,118";"3,6";"40,805";"2,618";"2,864";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Publica Estadual;754;Educacao Presencial;4113700;Londrina;PR;30;17;"38,494";"3,517";"47,27";"3,314";"3,364";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Publica Estadual;92157;Educacao Presencial;4113700;Londrina;PR;113;96;"33,307";"3,092";"45,295";"3,144";"3,131";4;
2021;3502;EDUCACAO FISICA ;Licenciatura;10;PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA;PUCPR;Universidade;Privada sem fins lucrativos;855;Educacao Presencial;4106902;Curitiba;PR;25;23;"38,313";"3,493";"44,608";"3,027";"3,144";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;10;PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA;PUCPR;Universidade;Privada sem fins lucrativos;57944;Educacao Presencial;4106902;Curitiba;PR;41;40;"34,332";"3,244";"42,357";"2,707";"2,841";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Publica Federal;99501;Educacao Presencial;4315602;Rio Grande;RS;29;18;"46,105";"4,524";"53,077";"3,938";"4,084";5;
2021;3502;EDUCACAO FISICA ;Licenciatura;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;66129;Educacao Presencial;4305108;Caxias do Sul;RS;54;39;"36,664";"3,275";"49,433";"3,546";"3,478";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;66131;Educacao Presencial;4305108;Caxias do Sul;RS;102;78;"28,094";"2,323";"39,76";"2,321";"2,321";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;98130;Educacao Presencial;4302105;Bento Goncalves;RS;27;22;"29,227";"2,291";"45,213";"3,092";"2,892";3;
2021;3502;EDUCACAO FISICA ;Licenciatura;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1253;Educacao Presencial;4318705;Sao Leopoldo;RS;61;37;"31,927";"2,649";"40,672";"2,604";"2,615";3;
2021;3501;EDUCACAO FISICA ;Bacharelado;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;98393;Educacao Presencial;4318705;Sao Leopoldo;RS;78;46;"37,313";"3,684";"47,726";"3,506";"3,55";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;15;UNIVERSIDADE CATOLICA DE PETROPOLIS;UCP;Universidade;Privada sem fins lucrativos;1192472;Educacao Presencial;3303906;Petropolis;RJ;23;18;"34,844";"3,319";"44,011";"2,953";"3,045";4;
2021;3502;EDUCACAO FISICA ;Licenciatura;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;1438;Educacao Presencial;3170206;Uberlandia;MG;126;17;"37,717";"3,415";"46,341";"3,214";"3,264";4;
2021;3501;EDUCACAO FISICA ;Bacharelado;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;301438;Educacao Presencial;3170206;Uberlandia;MG;126;56;"34,575";"3,279";"44,837";"3,076";"3,127";4;
